"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00093721","1995-04","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","4.1",",X","10.0","0","10.0",",0","12",",0","3",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","12",",0","1",",0","8","","1","","3","","-1.1",",0,06,+","0",",,0,30,+","0",",,0,30,+","21.3",",,0,30,","32.2",",0,19,","2173.2","0","174.1",",0","48.9",",,,0","","","","","","","","","0",",,,0","12.86",",0","19.35",",,,0","6.37",",,,0","","","280",",X","","","","","315",",X","","","12.5",",X","","","","","22.1",",X","",""
"USW00093721","1995-05","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.8",",X","47.2","0","37.2",",0","15",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","14","","","","5","","6.1",",0,08,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,10,","31.7",",0,24,","2219.0","0","45.8",",0","86.6",",,,0","","","","","","","","","0",",,,0","18.05",",0","23.95",",,,0","12.16",",,,0","","","300",",X","","","","","225",",X","","","9.4",",X","","","","","17.0",",X","",""
"USW00093721","1995-06","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.4",",X","206.3","0","159.1",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","14","","","","6","","13.9",",0,17,+","0",",,0,30,+","0",",,0,30,+","10.4",",,0,12,","35.6",",0,20,","2219.0","0","0.0",",0","45.9",",,,0","","","","","","","","","0",",,,0","23.64",",0","28.92",",,,0","18.35",",,,0","","","280",",X","","","","","315",",X","","","11.2",",X","","","","","18.0",",X","",""
"USW00093721","1995-07","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.1",",X","490.2","0","283.9",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","18","","1","","10","","14.4",",0,09,","0",",,0,31,+","0",",,0,31,+","41.9",",,0,01,","38.9",",0,15,","0.0","0","0.0",",0","92.8",",,,0","","","","","","","","","0",",,,0","27.49",",0","33.17",",,,0","21.81",",,,0","","","270",",X","","","","","315",",X","","","11.2",",X","","","","","18.0",",X","",""
"USW00093721","1995-08","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.4",",X","750.2","0","260.0",",0","6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","8","","1","","4","","15.6",",0,26,","0",",,0,31,+","0",",,0,31,+","67.8",",,0,06,","37.8",",0,04,","0.0","0","0.0",",0","75.7",",,,0","","","","","","","","","0",",,,0","26.72",",0","32.47",",,,0","20.97",",,,0","","","20",",X","","","","","90",",X","","","7.6",",X","","","","","13.4",",X","",""
"USW00093721","1995-09","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.4",",X","856.8","0","106.6",",0","7",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","11","","","","1","","10.6",",0,24,","0",",,0,30,+","0",",,0,30,+","33.8",",,0,17,","34.4",",0,06,+","16.9","0","16.9",",0","83.7",",,,0","","","","","","","","","0",",,,0","21.32",",0","26.82",",,,0","15.83",",,,0","","","300",",X","","","","","315",",X","","","8.0",",X","","","","","13.9",",X","",""
"USW00093721","1995-10","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.3",",X","888.9","0","32.1",",0","11",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","17","","2","","4","","3.3",",0,30,","0",",,0,31,+","0",",,0,31,+","44.5",",,0,14,","30.0",",0,06,","117.5","0","100.6",",0","158.7",",,,0","","","","","","","","","0",",,,0","16.12",",0","22.36",",,,0","9.88",",,,0","","","160",",X","","","","","270",",X","","","11.2",",X","","","","","21.1",",X","",""
"USW00093721","1995-11","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.9",",X","890.6","0","1.7",",0","12",",0","7",",0","1",",0","1",",0","0",",0","0",",0","15",",0","0",",0","2",",0","0",",0","15","","1","","","","-4.4",",0,23,","25",",,0,29,","13",",,0,29,+","33.5",",,0,14,","23.9",",0,03,","493.1","0","375.6",",0","104.8",",,,0","","","","","","","","","26",",,,0","5.87",",0","10.76",",,,0","0.97",",,,0","","","300",",X","","","","","315",",X","","","15.6",",X","","","","","25.2",",X","",""
"USW00093721","1995-12","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","4.0",",X","890.6","0","0.0",",0","10",",0","4",",0","1",",0","2",",0","1",",0","0",",0","24",",0","6",",0","0",",0","0",",0","10","","","","","","-9.4",",0,12,+","25",",,0,20,+","25",",,0,09,","30.0",",,0,19,","18.3",",0,01,","1028.4","0","535.3",",0","67.6",",,,0","","","","","","","","","58",",,,0","1.07",",0","4.96",",,,0","-2.83",",,,0","","","280",",X","","","","","270",",X","","","10.3",",X","","","","","16.4",",X","",""
"USW00093721","1996-01","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.9",",X","0.0","0","0.0",",0","12",",0","8",",0","2",",0","12",",0","4",",0","0",",0","26",",0","6",",0","0",",0","0",",0","14","","4","","1","","-14.4",",0,11,","635",",,0,13,+","401",",,0,07,","63.8",",,0,07,","15.0",",0,27,","1602.0","0","573.6",",0","172.8",",,,0","","","","","","","","","827",",,,0","-0.17",",0","4.17",",,,0","-4.51",",,,0","","","170",",X","","","","","180",",X","","","13.0",",X","","","","","22.1",",X","",""
"USW00093721","1996-02","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","4.3",",X","0.0","0","0.0",",0","13",",0","9",",0","0",",0","11",",0","3",",0","1",",0","17",",0","7",",0","1",",0","0",",0","16","","5","","","","-18.3",",0,05,","203",",,0,17,","249",",,0,16,","14.7",",,0,16,","22.8",",0,25,","2073.9","0","471.9",",0","60.1",",,,0","","","","","","","","","483",",,,0","2.06",",0","6.36",",,,0","-2.24",",,,0","","","290",",X","","","","","315",",X","","","14.8",",X","","","","","22.6",",X","",""
"USW00093721","1996-03","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","4.2",",X","0.0","0","0.0",",0","9",",0","8",",0","1",",0","2",",0","2",",0","0",",0","16",",0","2",",0","1",",0","0",",0","12","","","","","","-11.7",",0,10,+","102",",,0,08,","104",",,0,08,","33.0",",,0,28,","22.8",",0,25,","2506.7","0","432.8",",0","90.7",",,,0","","","","","","","","","193",",,,0","4.37",",0","9.88",",,,0","-1.13",",,,0","","","300",",X","","","","","90",",X","","","13.9",",X","","","","","22.1",",X","",""
"USW00093721","1996-04","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","4.2",",X","10.5","0","10.5",",0","11",",0","7",",0","1",",0","0",",Z","0","1,Z","0",",0","4",",0","0",",0","15",",0","0",",0","15","","","","2","","-1.7",",0,08,","0",",,Z,30,+","0","1,,Z,30,+","35.1",",,0,15,","31.7",",0,22,","2700.6","0","193.9",",0","95.4",",,,0","","","","","","","","","0","1,,,Z","12.22",",0","19.03",",,,0","5.41",",,,0","","","","","290",",X","310",",X","","","","","","","16.1",",X","21.0",",X","","","",""
"USW00093721","1996-05","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.7",",X","48.3","0","37.8",",0","15",",0","11",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","16",",0","3",",0","23","","1","","5","","1.1",",0,14,","0",",,Z,31,+","0",",,Z,31,+","23.9",",,0,11,","34.4",",0,20,","2814.4","0","113.8",",0","144.2",",,,0","","","","","","","","","0",",,,Z","15.88",",0","21.55",",,,0","10.20",",,,0","","","","","280",",X","310",",X","","","","","","","13.4",",X","17.4",",X","","","",""
"USW00093721","1996-06","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.2",",X","192.7","0","144.4",",0","10",",0","8",",0","2",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","5",",0","27","","2","","7","","7.2",",0,01,","0",",,Z,30,+","0",",,Z,30,+","35.1",",,0,19,","33.3",",0,16,+","2821.4","0","7.0",",0","103.6",",,,0","","","","","","","","","0",",,,Z","22.91",",0","29.18",",,,0","16.65",",,,0","","","","","310","1,X","300","1,X","","","","","","","9.8","1,X","13.0","1,X","","","",""
"USW00093721","1996-07","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.4",",X","352.4","0","159.7",",0","17",",0","13",",0","4",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","5",",0","23","","1","","8","","11.7",",0,11,","0",",,Z,31,+","0",",,Z,31,+","57.9",",,0,13,","33.3",",0,08,","0.0","0","0.0",",0","187.5",",,,0","","","","","","","","","0",",,,Z","23.49",",0","28.83",",,,0","18.14",",,,0","","","","","320",",X","40",",X","","","","","","","14.3",",X","18.3",",X","","","",""
"USW00093721","1996-08","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","1.5",",X","492.6","0","140.2",",0","7",",0","5",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","1",",0","26","","4","","3","","13.3",",0,11,","0",",,Z,31,+","0",",,Z,31,+","37.1",",,0,12,","33.3",",0,23,","0.0","0","0.0",",0","105.9",",,,0","","","","","","","","","0",",,,Z","22.85",",0","28.90",",,,0","16.81",",,,0","","","","","290",",X","290",",X","","","","","","","10.3",",X","13.0",",X","","","",""
"USW00093721","1996-09","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.4",",X","564.3","0","71.7",",0","14",",0","8",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","26",",0","0",",0","15","","","","3","","7.8",",0,26,","0",",,Z,30,+","0",",,Z,30,+","34.3",",,0,11,","31.7",",0,08,","25.1","0","25.1",",0","143.7",",,,0","","","","","","","","","0",",,,Z","19.89",",0","25.17",",,,0","14.60",",,,0","","","","","80",",X","80",",X","","","","","","","16.1",",X","18.3",",X","","","",""
"USW00093721","1996-10","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.2",",X","564.6","0","0.3",",0","9",",0","5",",0","2",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","11",",0","0",",0","14","","2","","","","1.1",",0,12,","0",",,Z,31,+","0",",,Z,31,+","47.8",",,0,18,","26.7",",0,17,","186.3","0","161.2",",0","109.8",",,,0","","","","","","","","","0",",,,Z","13.14",",0","19.25",",,,0","7.03",",,,0","","","","","310",",X","290",",X","","","","","","","12.5",",X","16.1",",X","","","",""
"USW00093721","1996-11","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.3",",X","564.6","0","0.0",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","21",",0","0",",0","1",",0","0",",0","11","","2","","1","","-7.8",",0,28,","0",",T,0,27,+","8",",,0,14,","67.3",",,0,08,","22.8",",0,07,","600.2","0","413.9",",0","95.7",",,,0","","","","","","","","","8",",,,0","4.54",",0","9.98",",,,0","-0.91",",,,0","","","","","290",",X","290",",X","","","","","","","17.0",",X","20.1",",X","","","",""
"USW00093721","1996-12","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.7",",X","564.6","0","0.0",",0","17",",0","10",",0","2",",0","0",",Z","0",",Z","0",",0","19",",0","1",",0","0",",0","0",",0","19","","5","","","","-11.7",",0,21,","0",",T,Z,20,","5",",,Z,19,","69.3",",,0,13,","16.1",",0,30,+","1036.8","0","436.6",",0","172.0",",,,0","","","","","","","","","5",",,,Z","4.25",",0","8.81",",,,0","-0.31",",,,0","","","","","290",",X","310",",X","","","","","","","13.4",",X","17.0",",X","","","",""
"USW00093721","1997-01","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.4",",X","0.0","0","0.0",",0","11",",0","7",",0","1",",0","2",",0","2",",0","0",",0","26",",0","7",",0","0",",0","0",",0","13","","3","","","","-17.2",",0,19,","51",",,0,11,","61",",,0,09,","25.9",",,0,24,","20.6",",0,05,","1592.7","0","555.9",",0","71.8",",,,0","","","","","","","","","127",",,,0","0.40",",0","5.37",",,,0","-4.57",",,,0","","","","","280",",X","270",",X","","","","","","","15.2",",X","19.7",",X","","","",""
"USW00093721","1997-02","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.1",",X","0.0","0","0.0",",0","7",",0","6",",0","0",",0","5",",0","1",",0","0",",0","18",",0","0",",0","4",",0","0",",0","16","","3","","","","-7.8",",0,10,","127",",,0,09,","147",",,0,08,","15.0",",,0,04,","24.4",",0,27,","1967.2","0","374.5",",0","56.7",",,,0","","","","","","","","","180",",,,0","4.96",",0","10.32",",,,0","-0.40",",,,0","","","","","290",",X","310",",X","","","","","","","15.2",",X","20.1",",X","","","",""
"USW00093721","1997-03","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.8",",X","0.0","0","0.0",",0","15",",0","12",",0","1",",0","0",",0","2",",0","0",",0","12",",0","0",",0","4",",0","0",",0","17","","3","","3","","-5.6",",0,17,","0",",T,0,19,","36",",,0,31,","42.4",",,0,03,","24.4",",0,29,","2303.6","0","336.4",",0","144.1",",,,0","","","","","","","","","69",",,,0","7.48",",0","13.44",",,,0","1.52",",,,0","","","","","280",",X","280",",X","","","","","","","18.3",",X","23.7",",X","","","",""
"USW00093721","1997-04","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.7",",X","0.0","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","6",",0","0",",0","12","","","","1","","-3.3",",0,10,","0",",T,0,01,","0",",T,0,01,","22.1",",,0,27,","25.6",",0,04,","2526.3","0","222.7",",0","60.9",",,,0","","","","","","","","","0",",T,,0","10.91",",0","17.30",",,,0","4.52",",,,0","","","","","330",",X","360",",X","","","","","","","14.8",",X","21.0",",X","","","",""
"USW00093721","1997-05","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.7",",X","10.3","0","10.3",",0","11",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","1",",0","8","","1","","3","","0.6",",0,08,","0",",,0,31,+","0",",T,0,01,","42.4",",,0,25,","33.9",",0,19,","2631.9","0","105.6",",0","77.0",",,,0","","","","","","","","","0",",T,,0","15.26",",0","22.31",",,,0","8.21",",,,0","","","","","290",",X","320",",X","","","","","","","17.4",",X","21.9",",X","","","",""
"USW00093721","1997-06","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.6",",X","125.4","0","115.1",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","7",",0","16","","","","3","","6.7",",0,05,","0",",,0,30,+","0",",,0,30,+","28.7",",,0,02,","37.2",",0,25,","2662.4","0","30.5",",0","95.1",",,,0","","","","","","","","","0",",,,0","21.15",",0","27.80",",,,0","14.50",",,,0","","","","","280","3,X","270","3,X","","","","","","","17.0","3,X","20.1","3,X","","","",""
"USW00093721","1997-07","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.5",",X","335.8","0","210.4",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","17","","","","3","","12.2",",0,31,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,28,","37.2",",0,18,+","0.0","0","0.0",",0","37.8",",,,0","","","","","","","","","0",",,,0","25.12",",0","31.82",",,,0","18.43",",,,0","","","","","270",",X","270",",X","","","","","","","17.0",",X","19.7",",X","","","",""
"USW00093721","1997-08","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.0",",X","490.4","0","154.6",",0","8",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","8",",0","14","","1","","3","","11.7",",0,24,+","0",",,0,31,+","0",",,0,31,+","69.9",",,0,20,","38.3",",0,16,","0.0","0","0.0",",0","107.0",",,,0","","","","","","","","","0",",,,0","23.32",",0","29.86",",,,0","16.78",",,,0","","","","","280",",X","270",",X","","","","","","","15.2",",X","23.7",",X","","","",""
"USW00093721","1997-09","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.4",",X","556.8","0","66.4",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","17","","1","","2","","5.0",",0,25,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,28,","32.8",",0,20,","28.7","0","28.7",",0","37.3",",,,0","","","","","","","","","0",",,,0","19.59",",0","26.02",",,,0","13.17",",,,0","","","","","310","3,X","310","3,X","","","","","","","14.8","3,X","18.3","3,X","","","",""
"USW00093721","1997-10","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.2",",X","583.6","0","26.8",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","14",",0","0",",0","16","","3","","","","-2.2",",0,23,","0",",,0,31,+","0",",,0,31,+","20.1",",,0,17,","31.7",",0,06,","202.2","0","173.5",",0","87.2",",,,0","","","","","","","","","0",",,,0","13.60",",0","20.14",",,,0","7.06",",,,0","","","","","290",",X","280",",X","","","","","","","10.7",",X","13.4",",X","","","",""
"USW00093721","1997-11","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.0",",X","583.6","0","0.0",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","12",",0","0",",0","0",",0","0",",0","16","","","","","","-6.1",",0,18,","0",",,0,30,+","0",",,0,30,+","62.0",",,0,07,","18.3",",0,03,","558.0","0","355.8",",0","147.2",",,,0","","","","","","","","","0",",,,0","6.47",",0","11.19",",,,0","1.75",",,,0","","","","","300",",X","310",",X","","","","","","","14.3",",X","18.3",",X","","","",""
"USW00093721","1997-12","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.9",",X","583.6","0","0.0",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","0",",0","0",",0","15","","1","","","","-6.1",",0,15,","0",",,0,31,+","8",",,0,09,","9.4",",,0,22,","16.7",",0,16,","1016.2","0","458.2",",0","52.1",",,,0","","","","","","","","","11",",,,0","3.55",",0","8.52",",,,0","-1.42",",,,0","","","","","280",",X","310",",X","","","","","","","12.5",",X","17.0",",X","","","",""
"USW00093721","1998-01","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.7",",X","0.0","0","0.0",",0","14",",0","8",",0","3",",0","0",",0","0",",0","0",",0","16",",0","0",",0","0",",0","0",",0","16","","4","","","","-8.3",",0,01,","0",",,0,31,+","18",",,0,15,","46.2",",,0,23,","20.0",",0,04,","1431.6","0","415.4",",0","143.6",",,,0","","","","","","","","","18",",,,0","4.93",",0","9.66",",,,0","0.20",",,,0","","","","","280",",X","40",",X","","","","","","","13.0",",X","16.5",",X","","","",""
"USW00093721","1998-02","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.6",",X","0.0","0","0.0",",0","12",",0","8",",0","3",",0","0",",0","0",",0","0",",0","13",",0","0",",0","0",",0","0",",0","12","","4","","2","","-6.7",",0,15,","0",",,0,28,+","0",",T,0,24,+","41.9",",,0,04,","16.1",",0,27,+","1794.3","0","362.7",",0","162.8",",,,0","","","","","","","","","0",",T,,0","5.38",",0","10.19",",,,0","0.57",",,,0","","","","","300",",X","320",",X","","","","","","","15.2",",X","19.7",",X","","","",""
"USW00093721","1998-03","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","3.6",",X","21.1","0","21.1",",0","11",",0","8",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","7",",0","0",",0","12","","6","","2","","-8.3",",0,13,","0",",T,0,21,","38",",,0,03,","24.1",",,0,09,","31.7",",0,30,","2145.6","0","351.3",",0","141.3",",,,0","","","","","","","","","53",",,,0","7.68",",0","12.99",",,,0","2.37",",,,0","","","","","280",",X","270",",X","","","","","","","14.3",",X","19.7",",X","","","",""
"USW00093721","1998-04","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","","","","","","","","","2.8",",X","25.5","0","4.4",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","11",",0","0",",0","13","","1","","4","","0.0",",0,12,+","0",",,0,30,+","0",",,0,30,+","23.6",",,0,09,","27.2",",0,16,","2313.7","0","168.1",",0","76.5",",,,0","","","","","","","","","0",",,,0","12.88",",0","19.59",",,,0","6.17",",,,0","","","","","80",",X","230",",X","","","","","","","11.6",",X","23.2",",X","","","",""
